2025-04-14 21:36:35,862 - ZucoExtractor - INFO - Found 32 .mat files
2025-04-14 21:36:35,895 - ZucoExtractor - INFO - Found 390 sentences in resultsYAG_TSR.mat
2025-04-14 21:36:48,353 - ZucoExtractor - WARNING - Non-reference word data in sentence 172, word 95
2025-04-14 21:36:48,353 - ZucoExtractor - WARNING - Non-reference word data in sentence 172, word 96
2025-04-14 21:36:48,353 - ZucoExtractor - WARNING - Non-reference word data in sentence 172, word 97
2025-04-14 21:36:48,353 - ZucoExtractor - WARNING - Non-reference word data in sentence 172, word 98
2025-04-14 21:36:48,353 - ZucoExtractor - WARNING - Non-reference word data in sentence 172, word 99
2025-04-14 21:36:48,353 - ZucoExtractor - WARNING - Non-reference word data in sentence 172, word 100
2025-04-14 21:36:48,353 - ZucoExtractor - WARNING - Non-reference word data in sentence 172, word 101
2025-04-14 21:36:48,353 - ZucoExtractor - WARNING - Non-reference word data in sentence 172, word 102
2025-04-14 21:36:48,353 - ZucoExtractor - WARNING - Non-reference word data in sentence 172, word 103
2025-04-14 21:36:48,354 - ZucoExtractor - WARNING - Non-reference word data in sentence 172, word 104
2025-04-14 21:36:48,391 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 0
2025-04-14 21:36:48,391 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 1
2025-04-14 21:36:48,391 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 2
2025-04-14 21:36:48,391 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 3
2025-04-14 21:36:48,391 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 4
2025-04-14 21:36:48,392 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 5
2025-04-14 21:36:48,392 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 6
2025-04-14 21:36:48,392 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 7
2025-04-14 21:36:48,392 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 8
2025-04-14 21:36:48,392 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 9
2025-04-14 21:36:48,392 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 10
2025-04-14 21:36:48,392 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 11
2025-04-14 21:36:48,392 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 12
2025-04-14 21:36:48,393 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 13
2025-04-14 21:36:48,393 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 14
2025-04-14 21:36:48,393 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 15
2025-04-14 21:36:48,393 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 16
2025-04-14 21:36:48,393 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 17
2025-04-14 21:36:48,393 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 18
2025-04-14 21:36:48,393 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 19
2025-04-14 21:36:48,394 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 20
2025-04-14 21:36:48,394 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 21
2025-04-14 21:36:48,394 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 22
2025-04-14 21:36:48,394 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 23
2025-04-14 21:36:48,394 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 24
2025-04-14 21:36:48,394 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 25
2025-04-14 21:36:48,394 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 26
2025-04-14 21:36:48,394 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 27
2025-04-14 21:36:48,395 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 28
2025-04-14 21:36:48,395 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 29
2025-04-14 21:36:48,395 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 30
2025-04-14 21:36:48,395 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 31
2025-04-14 21:36:48,395 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 32
2025-04-14 21:36:48,395 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 33
2025-04-14 21:36:48,395 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 34
2025-04-14 21:36:48,395 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 35
2025-04-14 21:36:48,396 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 36
2025-04-14 21:36:48,396 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 37
2025-04-14 21:36:48,396 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 38
2025-04-14 21:36:48,396 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 39
2025-04-14 21:36:48,396 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 40
2025-04-14 21:36:48,396 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 41
2025-04-14 21:36:48,396 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 42
2025-04-14 21:36:48,396 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 43
2025-04-14 21:36:48,397 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 44
2025-04-14 21:36:48,397 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 45
2025-04-14 21:36:48,397 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 46
2025-04-14 21:36:48,397 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 47
2025-04-14 21:36:48,397 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 48
2025-04-14 21:36:48,397 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 49
2025-04-14 21:36:48,398 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 50
2025-04-14 21:36:48,398 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 51
2025-04-14 21:36:48,398 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 52
2025-04-14 21:36:48,398 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 53
2025-04-14 21:36:48,398 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 54
2025-04-14 21:36:48,398 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 55
2025-04-14 21:36:48,398 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 56
2025-04-14 21:36:48,398 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 57
2025-04-14 21:36:48,399 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 58
2025-04-14 21:36:48,399 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 59
2025-04-14 21:36:48,399 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 60
2025-04-14 21:36:48,399 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 61
2025-04-14 21:36:48,399 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 62
2025-04-14 21:36:48,399 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 63
2025-04-14 21:36:48,399 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 64
2025-04-14 21:36:48,399 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 65
2025-04-14 21:36:48,399 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 66
2025-04-14 21:36:48,399 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 67
2025-04-14 21:36:48,400 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 68
2025-04-14 21:36:48,400 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 69
2025-04-14 21:36:48,400 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 70
2025-04-14 21:36:48,400 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 71
2025-04-14 21:36:48,400 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 72
2025-04-14 21:36:48,400 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 73
2025-04-14 21:36:48,400 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 74
2025-04-14 21:36:48,400 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 75
2025-04-14 21:36:48,401 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 76
2025-04-14 21:36:48,401 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 77
2025-04-14 21:36:48,401 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 78
2025-04-14 21:36:48,401 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 79
2025-04-14 21:36:48,401 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 80
2025-04-14 21:36:48,401 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 81
2025-04-14 21:36:48,401 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 82
2025-04-14 21:36:48,401 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 83
2025-04-14 21:36:48,402 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 84
2025-04-14 21:36:48,402 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 85
2025-04-14 21:36:48,402 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 86
2025-04-14 21:36:48,402 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 87
2025-04-14 21:36:48,402 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 88
2025-04-14 21:36:48,402 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 89
2025-04-14 21:36:48,402 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 90
2025-04-14 21:36:48,402 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 91
2025-04-14 21:36:48,402 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 92
2025-04-14 21:36:48,403 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 93
2025-04-14 21:36:48,403 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 94
2025-04-14 21:36:48,403 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 95
2025-04-14 21:36:48,403 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 96
2025-04-14 21:36:48,403 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 97
2025-04-14 21:36:48,403 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 98
2025-04-14 21:36:48,403 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 99
2025-04-14 21:36:48,403 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 100
2025-04-14 21:36:48,404 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 101
2025-04-14 21:36:48,404 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 102
2025-04-14 21:36:48,404 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 103
2025-04-14 21:36:48,404 - ZucoExtractor - WARNING - Non-reference word data in sentence 173, word 104
2025-04-14 21:36:48,472 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 0
2025-04-14 21:36:48,473 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 1
2025-04-14 21:36:48,473 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 2
2025-04-14 21:36:48,473 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 3
2025-04-14 21:36:48,473 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 4
2025-04-14 21:36:48,473 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 5
2025-04-14 21:36:48,473 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 6
2025-04-14 21:36:48,473 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 7
2025-04-14 21:36:48,473 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 8
2025-04-14 21:36:48,474 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 9
2025-04-14 21:36:48,474 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 10
2025-04-14 21:36:48,474 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 11
2025-04-14 21:36:48,474 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 12
2025-04-14 21:36:48,474 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 13
2025-04-14 21:36:48,474 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 14
2025-04-14 21:36:48,474 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 15
2025-04-14 21:36:48,474 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 16
2025-04-14 21:36:48,475 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 17
2025-04-14 21:36:48,475 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 18
2025-04-14 21:36:48,475 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 19
2025-04-14 21:36:48,475 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 20
2025-04-14 21:36:48,475 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 21
2025-04-14 21:36:48,475 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 22
2025-04-14 21:36:48,475 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 23
2025-04-14 21:36:48,475 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 24
2025-04-14 21:36:48,476 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 25
2025-04-14 21:36:48,476 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 26
2025-04-14 21:36:48,476 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 27
2025-04-14 21:36:48,476 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 28
2025-04-14 21:36:48,476 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 29
2025-04-14 21:36:48,476 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 30
2025-04-14 21:36:48,476 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 31
2025-04-14 21:36:48,476 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 32
2025-04-14 21:36:48,476 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 33
2025-04-14 21:36:48,477 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 34
2025-04-14 21:36:48,477 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 35
2025-04-14 21:36:48,477 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 36
2025-04-14 21:36:48,477 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 37
2025-04-14 21:36:48,477 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 38
2025-04-14 21:36:48,477 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 39
2025-04-14 21:36:48,477 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 40
2025-04-14 21:36:48,477 - ZucoExtractor - WARNING - Non-reference word data in sentence 174, word 41
